Year,FIPS,DMax
2015,26141,0
2015,26143,0
2015,26145,0
2015,26147,0
2015,26149,1
2015,26151,0
2015,26153,0
2015,26155,1
2015,26157,0
2015,26159,0
2015,26161,1
2015,26163,1
2015,26165,0
2015,27001,2
2015,27003,1
2015,27005,2
2015,27007,2
2015,27009,2
2015,27011,2
2015,27013,1
2015,27015,1
2015,27017,1
2015,27019,1
2015,27021,2
2015,27023,1
2015,27025,1
2015,27027,2
2015,27029,2
2015,27031,1
2015,27033,1
2015,27035,2
2015,27037,1
2015,27039,1
2015,27041,2
2015,27043,1
2015,27045,1
2015,27047,1
2015,27049,1
2015,27051,2
2015,27053,1
2015,27055,1
2015,27057,2
2015,27059,1
2015,27061,2
2015,27063,1
2015,27065,1
2015,27067,1
2015,27069,2
2015,27071,2
2015,27073,1
2015,27075,1
2015,27077,2
2015,27079,1
2015,27081,1
2015,27083,1
2015,27085,1
2015,27087,2
2015,27089,2
2015,27091,1
2015,27093,1
2015,27095,2
2015,27097,2
2015,27099,0
2015,27101,1
2015,27103,1
2015,27105,1
2015,27107,2
2015,27109,1
2015,27111,2
2015,27113,2
2015,27115,1
2015,27117,1
2015,27119,2
2015,27121,2
2015,27123,1
2015,27125,2
2015,27127,1
2015,27129,1
2015,27131,1
2015,27133,1
2015,27135,1
2015,27137,2
2015,27139,1
2015,27141,1
2015,27143,1
2015,27145,2
2015,27147,1
2015,27149,2
2015,27151,2
2015,27153,2
2015,27155,2
2015,27157,1
2015,27159,2
2015,27161,1
2015,27163,1
2015,27165,1
2015,27167,2
2015,27169,1
2015,27171,1
2015,27173,1
2015,28001,3
2015,28003,0
2015,28005,3
2015,28007,3
2015,28009,1
2015,28011,3
2015,28013,2
2015,28015,3
2015,28017,1
2015,28019,3
2015,28021,3
2015,28023,1
2015,28025,2
2015,28027,3
2015,28029,3
2015,28031,3
2015,28033,2
2015,28035,2
2015,28037,2
2015,28039,1
2015,28041,1
2015,28043,2
2015,28045,1
2015,28047,1
2015,28049,3
2015,28051,3
2015,28053,3
2015,28055,3
2015,28057,0
2015,28059,1
2015,28061,3
2015,28063,3
2015,28065,3
2015,28067,3
2015,28069,2
2015,28071,0
2015,28073,3
2015,28075,2
2015,28077,3
2015,28079,3
2015,28081,0
2015,28083,3
2015,28085,3
2015,28087,2
2015,28089,3
2015,28091,3
2015,28093,1
2015,28095,1
2015,28097,3
2015,28099,3
2015,28101,2
2015,28103,2
2015,28105,2
2015,28107,0
2015,28109,3
2015,28111,1
2015,28113,3
2015,28115,0
2015,28117,0
2015,28119,2
2015,28121,3
2015,28123,3
2015,28125,3
2015,28127,3
2015,28129,3
2015,28131,2
2015,28133,3
2015,28135,2
2015,28137,1
2015,28139,0
2015,28141,0
2015,28143,2
2015,28145,0
2015,28147,3
2015,28149,3
2015,28151,3
2015,28153,1
2015,28155,2
2015,28157,3
2015,28159,3
2015,28161,2
2015,28163,3
2015,29001,1
2015,29003,1
2015,29005,0
2015,29007,1
2015,29009,0
2015,29011,0
2015,29013,1
2015,29015,1
2015,29017,0
2015,29019,1
2015,29021,1
2015,29023,0
2015,29025,0
2015,29027,1
2015,29029,1
2015,29031,0
2015,29033,1
2015,29035,0
2015,29037,1
2015,29039,0
2015,29041,1
2015,29043,0
2015,29045,1
2015,29047,0
2015,29049,1
2015,29051,1
2015,29053,1
2015,29055,1
2015,29057,0
2015,29059,1
2015,29061,0
2015,29063,1
2015,29065,1
2015,29067,0
2015,29069,1
2015,29071,1
2015,29073,1
2015,29075,0
2015,29077,0
2015,29079,0
2015,29081,0
2015,29083,1
2015,29085,1
2015,29087,0
2015,29089,1
2015,29091,0
2015,29093,1
2015,29095,1
2015,29097,0
2015,29099,1
2015,29101,1
2015,29103,1
2015,29105,1
2015,29107,1
2015,29109,0
2015,29111,1
2015,29113,0
2015,29115,1
2015,29117,0
2015,29119,1
2015,29121,1
2015,29123,0
2015,29125,1
2015,29127,1
2015,29129,0
2015,29131,1
2015,29133,1
2015,29135,1
2015,29137,1
2015,29139,1
2015,29141,1
2015,29143,1
2015,29145,0
2015,29147,0
2015,29149,0
2015,29151,1
2015,29153,0
2015,29155,1
2015,29157,0
2015,29159,1
2015,29161,1
2015,29163,1
2015,29165,1
2015,29167,0
2015,29169,1
2015,29171,0
2015,29173,1
2015,29175,1
2015,29177,1
2015,29179,0
2015,29181,0
2015,29183,1
2015,29185,1
2015,29186,1
2015,29187,1
2015,29189,1
2015,29195,1
2015,29197,0
2015,29199,1
2015,29201,1
2015,29203,0
2015,29205,1
2015,29207,1
2015,29209,0
2015,29211,0
2015,29213,0
2015,29215,0
2015,29217,0
2015,29219,1
2015,29221,1
2015,29223,0
2015,29225,0
2015,29227,0
2015,29229,0
2015,29510,0
2015,30001,3
2015,30003,1
2015,30005,1
2015,30007,2
2015,30009,0
2015,30011,0
2015,30013,2
2015,30015,1
2015,30017,0
2015,30019,0
2015,30021,0
2015,30023,3
2015,30025,0
2015,30027,0
2015,30029,3
2015,30031,2
2015,30033,0
2015,30035,3
2015,30037,0
2015,30039,3
2015,30041,1
2015,30043,3
2015,30045,0
2015,30047,3
2015,30049,3
2015,30051,2
2015,30053,3
2015,30055,0
2015,30057,2
2015,30059,1
2015,30061,3
2015,30063,3
2015,30065,0
2015,30067,1
2015,30069,0
2015,30071,1
2015,30073,3
2015,30075,0
2015,30077,3
2015,30079,0
2015,30081,3
2015,30083,0
2015,30085,0
2015,30087,0
2015,30089,3
2015,30091,0
2015,30093,3
2015,30095,0
2015,30097,0
2015,30099,3
2015,30101,3
2015,30103,0
2015,30105,1
2015,30107,0
2015,30109,0
2015,30111,0
2015,31001,1
2015,31003,1
2015,31005,0
2015,31007,0
2015,31009,0
2015,31011,1
2015,31013,0
2015,31015,1
2015,31017,1
2015,31019,1
2015,31021,0
2015,31023,0
2015,31025,0
2015,31027,1
2015,31029,1
2015,31031,1
2015,31033,0
2015,31035,0
2015,31037,0
2015,31039,0
2015,31041,1
2015,31043,1
2015,31045,0
2015,31047,1
2015,31049,0
2015,31051,1
2015,31053,0
2015,31055,0
2015,31057,1
2015,31059,1
2015,31061,1
2015,31063,1
2015,31065,1
2015,31067,1
2015,31069,0
2015,31071,0
2015,31073,1
2015,31075,0
2015,31077,1
2015,31079,1
2015,31081,1
2015,31083,1
2015,31085,1
2015,31087,1
2015,31089,1
2015,31091,0
2015,31093,1
2015,31095,1
2015,31097,0
2015,31099,1
2015,31101,0
2015,31103,1
2015,31105,0
2015,31107,1
2015,31109,0
2015,31111,1
2015,31113,0
2015,31115,0
2015,31117,0
2015,31119,1
2015,31121,1
2015,31123,0
2015,31125,1
2015,31127,0
2015,31129,1
2015,31131,0
2015,31133,1
2015,31135,0
2015,31137,1
2015,31139,1
2015,31141,1
2015,31143,0
2015,31145,1
2015,31147,1
2015,31149,1
2015,31151,1
2015,31153,0
2015,31155,0
2015,31157,0
2015,31159,0
2015,31161,0
2015,31163,1
2015,31165,0
2015,31167,0
2015,31169,1
2015,31171,0
2015,31173,0
2015,31175,1
2015,31177,0
2015,31179,1
2015,31181,1
2015,31183,1
2015,31185,0
2015,32001,4
2015,32003,3
2015,32005,4
2015,32007,3
2015,32009,4
2015,32011,3
2015,32013,4
2015,32015,4
2015,32017,3
2015,32019,4
2015,32021,4
2015,32023,4
2015,32027,4
2015,32029,4
2015,32031,4
2015,32033,2
2015,32510,4
2015,33001,1
2015,33003,1
2015,33005,1
2015,33007,0
2015,33009,1
2015,33011,1
2015,33013,1
2015,33015,1
2015,33017,1
2015,33019,1
2015,34001,0
2015,34003,1
2015,34005,1
2015,34007,1
2015,34009,0
2015,34011,0
2015,34013,1
2015,34015,0
2015,34017,1
2015,34019,1
2015,34021,1
2015,34023,1
2015,34025,1
2015,34027,1
2015,34029,1
2015,34031,1
2015,34033,0
2015,34035,1
2015,34037,1
2015,34039,1
2015,34041,1
2015,35001,1
2015,35003,2
2015,35005,1
2015,35006,2
2015,35007,2
2015,35009,2
2015,35011,1
2015,35013,1
2015,35015,1
2015,35017,2
2015,35019,2
2015,35021,2
2015,35023,2
2015,35025,0
2015,35027,0
2015,35028,1
2015,35029,1
2015,35031,3
2015,35033,2
2015,35035,1
2015,35037,2
2015,35039,2
2015,35041,1
2015,35043,2
2015,35045,3
2015,35047,2
2015,35049,1
2015,35051,1
2015,35053,1
2015,35055,1
2015,35057,1
2015,35059,2
2015,35061,1
2015,36001,1
2015,36003,0
2015,36005,1
2015,36007,0
2015,36009,0
2015,36011,0
2015,36013,0
2015,36015,0
2015,36017,0
2015,36019,1
2015,36021,1
2015,36023,0
2015,36025,1
2015,36027,1
2015,36029,1
2015,36031,0
2015,36033,1
2015,36035,1
2015,36037,1
2015,36039,1
2015,36041,1
2015,36043,1
2015,36045,1
2015,36047,1
2015,36049,1
2015,36051,0
2015,36053,0
2015,36055,0
2015,36057,1
2015,36059,1
2015,36061,1
2015,36063,1
2015,36065,0
2015,36067,0
2015,36069,0
2015,36071,1
2015,36073,1
2015,36075,1
2015,36077,0
2015,36079,1
2015,36081,1
2015,36083,1
2015,36085,1
2015,36087,1
2015,36089,1
2015,36091,1
2015,36093,1
2015,36095,1
2015,36097,0
2015,36099,0
2015,36101,0
2015,36103,1
2015,36105,1
2015,36107,0
2015,36109,0
2015,36111,1
2015,36113,1
2015,36115,1
2015,36117,0
2015,36119,1
2015,36121,0
2015,36123,0
2015,37001,1
2015,37003,2
2015,37005,0
2015,37007,1
2015,37009,0
2015,37011,1
2015,37013,0
2015,37015,1
2015,37017,0
2015,37019,0
2015,37021,2
2015,37023,2
2015,37025,1
2015,37027,2
2015,37029,0
2015,37031,0
2015,37033,1
2015,37035,2
2015,37037,1
2015,37039,0
2015,37041,0
2015,37043,1
2015,37045,2
2015,37047,0
2015,37049,0
2015,37051,1
2015,37053,0
2015,37055,0
2015,37057,1
2015,37059,1
2015,37061,1
2015,37063,1
2015,37065,1
2015,37067,1
2015,37069,1
2015,37071,2
2015,37073,0
2015,37075,0
2015,37077,1
2015,37079,1
2015,37081,1
2015,37083,1
2015,37085,1
2015,37087,2
2015,37089,2
2015,37091,0
2015,37093,1
2015,37095,0
2015,37097,2
2015,37099,2
2015,37101,1
2015,37103,0
2015,37105,1
2015,37107,0
2015,37109,2
2015,37111,2
2015,37113,2
2015,37115,1
2015,37117,1
2015,37119,2
2015,37121,1
2015,37123,0
2015,37125,1
2015,37127,1
2015,37129,0
2015,37131,1
2015,37133,0
2015,37135,1
2015,37137,0
2015,37139,0
2015,37141,0
2015,37143,0
2015,37145,1
2015,37147,1
2015,37149,2
2015,37151,0
2015,37153,0
2015,37155,0
2015,37157,1
2015,37159,1
2015,37161,2
2015,37163,1
2015,37165,0
2015,37167,1
2015,37169,1
2015,37171,1
2015,37173,1
2015,37175,2
2015,37177,0
2015,37179,2
2015,37181,1
2015,37183,1
2015,37185,1
2015,37187,0
2015,37189,1
2015,37191,1
2015,37193,1
2015,37195,1
2015,37197,1
2015,37199,2
2015,38001,0
2015,38003,1
2015,38005,1
2015,38007,0
2015,38009,0
2015,38011,0
2015,38013,0
2015,38015,1
2015,38017,2
2015,38019,1
2015,38021,1
2015,38023,0
2015,38025,0
2015,38027,1
2015,38029,1
2015,38031,1
2015,38033,0
2015,38035,2
2015,38037,0
2015,38039,1
2015,38041,0
2015,38043,1
2015,38045,1
2015,38047,1
2015,38049,0
2015,38051,1
2015,38053,0
2015,38055,0
2015,38057,0
2015,38059,0
2015,38061,0
2015,38063,1
2015,38065,0
2015,38067,2
2015,38069,0
2015,38071,1
2015,38073,1
2015,38075,0
2015,38077,2
2015,38079,0
2015,38081,1
2015,38083,1
2015,38085,0
2015,38087,0
2015,38089,0
2015,38091,1
2015,38093,1
2015,38095,0
2015,38097,2
2015,38099,2
2015,38101,0
2015,38103,1
2015,38105,0
2015,39001,1
2015,39003,0
2015,39005,1
2015,39007,1
2015,39009,0
2015,39011,0
2015,39013,0
2015,39015,1
2015,39017,0
2015,39019,0
2015,39021,0
2015,39023,0
2015,39025,1
2015,39027,0
2015,39029,0
2015,39031,0
2015,39033,0
2015,39035,1
2015,39037,0
2015,39039,0
2015,39041,0
2015,39043,0
2015,39045,0
2015,39047,0
2015,39049,0
2015,39051,0
2015,39053,0
2015,39055,1
2015,39057,0
2015,39059,0
2015,39061,1
2015,39063,0
2015,39065,0
2015,39067,0
2015,39069,0
2015,39071,1
2015,39073,0
2015,39075,0
2015,39077,1
2015,39079,0
2015,39081,0
2015,39083,0
2015,39085,1
2015,39087,0
2015,39089,0
2015,39091,0
2015,39093,1
2015,39095,0
2015,39097,0
2015,39099,0
2015,39101,0
2015,39103,1
2015,39105,0
2015,39107,0
2015,39109,0
2015,39111,0
2015,39113,0
2015,39115,0
2015,39117,0
2015,39119,0
2015,39121,0
2015,39123,0
2015,39125,0
2015,39127,0
2015,39129,0
2015,39131,0
2015,39133,1
2015,39135,0
2015,39137,0
2015,39139,0
2015,39141,0
2015,39143,0
2015,39145,0
2015,39147,0
2015,39149,0
2015,39151,0
2015,39153,1
2015,39155,1
2015,39157,0
2015,39159,0
2015,39161,0
2015,39163,0
2015,39165,0
2015,39167,0
2015,39169,0
2015,39171,0
2015,39173,0
2015,39175,0
2015,40001,1
2015,40003,3
2015,40005,3
2015,40007,3
2015,40009,4
2015,40011,3
2015,40013,3
2015,40015,3
2015,40017,3
2015,40019,3
2015,40021,1
2015,40023,3
2015,40025,3
2015,40027,1
2015,40029,1
2015,40031,4
2015,40033,4
2015,40035,1
2015,40037,2
2015,40039,4
2015,40041,1
2015,40043,4
2015,40045,4
2015,40047,3
2015,40049,2
2015,40051,3
2015,40053,3
2015,40055,4
2015,40057,4
2015,40059,3
2015,40061,0
2015,40063,1
2015,40065,4
2015,40067,3
2015,40069,3
2015,40071,3
2015,40073,3
2015,40075,4
2015,40077,1
2015,40079,2
2015,40081,2
2015,40083,2
2015,40085,3
2015,40087,2
2015,40089,4
2015,40091,0
2015,40093,3
2015,40095,3
2015,40097,1
2015,40099,2
2015,40101,1
2015,40103,3
2015,40105,1
2015,40107,0
2015,40109,2
2015,40111,1
2015,40113,3
2015,40115,1
2015,40117,3
2015,40119,2
2015,40121,1
2015,40123,2
2015,40125,1
2015,40127,3
2015,40129,4
2015,40131,1
2015,40133,1
2015,40135,0
2015,40137,3
2015,40139,3
2015,40141,4
2015,40143,2
2015,40145,1
2015,40147,2
2015,40149,4
2015,40151,3
2015,40153,4
2015,41001,3
2015,41003,3
2015,41005,3
2015,41007,2
2015,41009,2
2015,41011,3
2015,41013,3
2015,41015,3
2015,41017,3
2015,41019,3
2015,41021,3
2015,41023,3
2015,41025,3
2015,41027,3
2015,41029,3
2015,41031,3
2015,41033,3
2015,41035,4
2015,41037,4
2015,41039,3
2015,41041,3
2015,41043,3
2015,41045,3
2015,41047,3
2015,41049,3
2015,41051,3
2015,41053,2
2015,41055,3
2015,41057,3
2015,41059,3
2015,41061,3
2015,41063,3
2015,41065,3
2015,41067,2
2015,41069,3
2015,41071,2
2015,42001,0
2015,42003,0
2015,42005,0
2015,42007,0
2015,42009,0
2015,42011,1
2015,42013,0
2015,42015,0
2015,42017,1
2015,42019,0
2015,42021,0
2015,42023,0
2015,42025,1
2015,42027,0
2015,42029,1
2015,42031,0
2015,42033,0
2015,42035,0
2015,42037,0
2015,42039,0
2015,42041,0
2015,42043,0
2015,42045,0
2015,42047,0
2015,42049,0
2015,42051,0
2015,42053,0
2015,42055,0
2015,42057,0
2015,42059,0
2015,42061,0
2015,42063,0
2015,42065,0
2015,42067,0
2015,42069,0
2015,42071,1
2015,42073,0
2015,42075,0
2015,42077,1
2015,42079,1
2015,42081,0
2015,42083,0
2015,42085,0
2015,42087,0
2015,42089,1
2015,42091,1
2015,42093,0
2015,42095,1
2015,42097,0
2015,42099,0
2015,42101,0
2015,42103,1
2015,42105,0
2015,42107,1
2015,42109,0
2015,42111,0
2015,42113,0
2015,42115,0
2015,42117,0
2015,42119,0
2015,42121,0
2015,42123,0
2015,42125,0
2015,42127,1
2015,42129,0
2015,42131,0
2015,42133,0
2015,44001,1
2015,44003,1
2015,44005,1
2015,44007,1
2015,44009,1
2015,45001,0
2015,45003,1
2015,45005,2
2015,45007,0
2015,45009,2
2015,45011,2
2015,45013,1
2015,45015,2
2015,45017,2
2015,45019,0
2015,45021,2
2015,45023,2
2015,45025,2
2015,45027,2
2015,45029,2
2015,45031,2
2015,45033,1
2015,45035,2
2015,45037,1
2015,45039,2
2015,45041,2
2015,45043,1
2015,45045,2
2015,45047,0
2015,45049,2
2015,45051,1
2015,45053,2
2015,45055,2
2015,45057,2
2015,45059,1
2015,45061,2
2015,45063,2
2015,45065,0
2015,45067,1
2015,45069,0
2015,45071,1
2015,45073,1
2015,45075,2
2015,45077,1
2015,45079,2
2015,45081,1
2015,45083,2
2015,45085,2
2015,45087,2
2015,45089,2
2015,45091,2
2015,46003,2
2015,46005,2
2015,46007,0
2015,46009,1
2015,46011,1
2015,46013,1
2015,46015,2
2015,46017,2
2015,46019,1
2015,46021,1
2015,46023,1
2015,46025,1
2015,46027,1
2015,46029,1
2015,46031,1
2015,46033,1
2015,46035,2
2015,46037,1
2015,46039,1
2015,46041,2
2015,46043,1
2015,46045,1
2015,46047,0
2015,46049,2
2015,46051,1
2015,46053,1
2015,46055,2
2015,46057,1
2015,46059,2
2015,46061,2
2015,46063,1
2015,46065,2
2015,46067,1
2015,46069,2
2015,46071,2
2015,46073,2
2015,46075,2
2015,46077,2
2015,46079,2
2015,46081,0
2015,46083,1
2015,46085,2
2015,46087,2
2015,46089,1
2015,46091,1
2015,46093,2
2015,46095,2
2015,46097,2
2015,46099,1
2015,46101,1
2015,46103,2
2015,46105,1
2015,46107,2
2015,46109,2
2015,46111,2
2015,46113,1
2015,46115,2
2015,46117,2
2015,46119,2
2015,46121,1
2015,46123,2
2015,46125,1
2015,46127,1
2015,46129,1
2015,46135,1
2015,46137,2
2015,47001,1
2015,47003,0
2015,47005,2
2015,47007,0
2015,47009,1
2015,47011,0
2015,47013,1
2015,47015,0
2015,47017,2
2015,47019,0
2015,47021,1
2015,47023,1
2015,47025,1
2015,47027,0
2015,47029,1
2015,47031,0
2015,47033,2
2015,47035,0
2015,47037,1
2015,47039,1
2015,47041,0
2015,47043,1
2015,47045,2
2015,47047,2
2015,47049,0
2015,47051,0
2015,47053,2
2015,47055,0
2015,47057,1
2015,47059,1
2015,47061,0
2015,47063,1
2015,47065,0
2015,47067,1
2015,47069,2
2015,47071,1
2015,47073,1
2015,47075,2
2015,47077,2
2015,47079,2
2015,47081,0
2015,47083,1
2015,47085,1
2015,47087,0
2015,47089,1
2015,47091,0
2015,47093,1
2015,47095,1
2015,47097,2
2015,47099,0
2015,47101,0
2015,47103,0
2015,47105,1
2015,47107,0
2015,47109,1
2015,47111,0
2015,47113,2
2015,47115,0
2015,47117,0
2015,47119,0
2015,47121,0
2015,47123,1
2015,47125,1
2015,47127,0
2015,47129,1
2015,47131,2
2015,47133,0
2015,47135,1
2015,47137,0
2015,47139,0
2015,47141,0
2015,47143,0
2015,47145,1
2015,47147,1
2015,47149,0
2015,47151,0
2015,47153,0
2015,47155,1
2015,47157,2
2015,47159,0
2015,47161,2
2015,47163,1
2015,47165,1
2015,47167,2
2015,47169,0
2015,47171,0
2015,47173,1
2015,47175,0
2015,47177,0
2015,47179,1
2015,47181,0
2015,47183,2
2015,47185,0
2015,47187,0
2015,47189,0
2015,48001,4
2015,48003,0
2015,48005,4
2015,48007,0
2015,48009,4
2015,48011,4
2015,48013,3
2015,48015,1
2015,48017,0
2015,48019,3
2015,48021,4
2015,48023,4
2015,48025,1
2015,48027,4
2015,48029,4
2015,48031,4
2015,48033,1
2015,48035,4
2015,48037,4
2015,48039,2
2015,48041,3
2015,48043,1
2015,48045,3
2015,48047,1
2015,48049,2
2015,48051,3
2015,48053,4
2015,48055,4
2015,48057,1
2015,48059,2
2015,48061,0
2015,48063,3
2015,48065,4
2015,48067,4
2015,48069,2
2015,48071,1
2015,48073,4
2015,48075,4
2015,48077,4
2015,48079,0
2015,48081,3
2015,48083,3
2015,48085,4
2015,48087,4
2015,48089,1
2015,48091,3
2015,48093,3
2015,48095,3
2015,48097,3
2015,48099,4
2015,48101,4
2015,48103,0
2015,48105,2
2015,48107,3
2015,48109,0
2015,48111,4
2015,48113,4
2015,48115,0
2015,48117,2
2015,48119,3
2015,48121,4
2015,48123,2
2015,48125,3
2015,48127,3
2015,48129,4
2015,48131,0
2015,48133,3
2015,48135,0
2015,48137,3
2015,48139,4
2015,48141,1
2015,48143,4
2015,48145,4
2015,48147,3
2015,48149,3
2015,48151,3
2015,48153,2
2015,48155,4
2015,48157,2
2015,48159,3
2015,48161,4
2015,48163,3
2015,48165,0
2015,48167,2
2015,48169,2
2015,48171,4
2015,48173,1
2015,48175,2
2015,48177,4
2015,48179,3
2015,48181,3
2015,48183,3
2015,48185,3
2015,48187,4
2015,48189,2
2015,48191,4
2015,48193,3
2015,48195,3
2015,48197,4
2015,48199,1
2015,48201,1
2015,48203,4
2015,48205,4
2015,48207,3
2015,48209,3
2015,48211,4
2015,48213,3
2015,48215,0
2015,48217,3
2015,48219,0
2015,48221,4
2015,48223,3
2015,48225,4
2015,48227,1
2015,48229,0
2015,48231,3
2015,48233,4
2015,48235,1
2015,48237,4
2015,48239,2
2015,48241,2
2015,48243,0
2015,48245,2
2015,48247,1
2015,48249,1
2015,48251,4
2015,48253,3
2015,48255,3
2015,48257,3
2015,48259,4
2015,48261,0
2015,48263,3
2015,48265,4
2015,48267,4
2015,48269,4
2015,48271,3
2015,48273,0
2015,48275,4
2015,48277,3
2015,48279,0
2015,48281,4
2015,48283,2
2015,48285,2
2015,48287,3
2015,48289,4
2015,48291,2
2015,48293,4
2015,48295,4
2015,48297,2
2015,48299,4
2015,48301,0
2015,48303,1
2015,48305,1
2015,48307,3
2015,48309,4
2015,48311,2
2015,48313,3
2015,48315,4
2015,48317,0
2015,48319,4
2015,48321,2
2015,48323,3
2015,48325,3
2015,48327,3
2015,48329,0
2015,48331,4
2015,48333,3
2015,48335,3
2015,48337,3
2015,48339,2
2015,48341,4
2015,48343,3
2015,48345,3
2015,48347,4
2015,48349,3
2015,48351,2
2015,48353,3
2015,48355,1
2015,48357,3
2015,48359,3
2015,48361,2
2015,48363,4
2015,48365,3
2015,48367,4
2015,48369,1
2015,48371,1
2015,48373,2
2015,48375,4
2015,48377,0
2015,48379,3
2015,48381,2
2015,48383,0
2015,48385,3
2015,48387,3
2015,48389,0
2015,48391,1
2015,48393,3
2015,48395,4
2015,48397,3
2015,48399,3
2015,48401,3
2015,48403,2
2015,48405,3
2015,48407,2
2015,48409,1
2015,48411,4
2015,48413,3
2015,48415,3
2015,48417,3
2015,48419,3
2015,48421,3
2015,48423,3
2015,48425,4
2015,48427,1
2015,48429,4
2015,48431,3
2015,48433,3
2015,48435,3
2015,48437,2
2015,48439,4
2015,48441,2
2015,48443,2
2015,48445,0
2015,48447,3
2015,48449,3
2015,48451,3
2015,48453,4
2015,48455,3
2015,48457,2
2015,48459,3
2015,48461,0
2015,48463,3
2015,48465,3
2015,48467,3
2015,48469,2
2015,48471,3
2015,48473,1
2015,48475,0
2015,48477,2
2015,48479,2
2015,48481,2
2015,48483,4
2015,48485,4
2015,48487,4
2015,48489,0
2015,48491,4
2015,48493,4
2015,48495,0
2015,48497,4
2015,48499,3
2015,48501,0
2015,48503,4
2015,48505,1
2015,48507,3
2015,49001,2
2015,49003,3
2015,49005,1
2015,49007,2
2015,49009,2
2015,49011,3
2015,49013,2
2015,49015,2
2015,49017,1
2015,49019,2
2015,49021,1
2015,49023,3
2015,49025,2
2015,49027,3
2015,49029,2
2015,49031,2
2015,49033,1
2015,49035,2
2015,49037,2
2015,49039,3
2015,49041,2
2015,49043,2
2015,49045,3
2015,49047,2
2015,49049,3
2015,49051,2
2015,49053,2
2015,49055,1
2015,49057,3
2015,50001,0
2015,50003,1
2015,50005,0
2015,50007,0
2015,50009,0
2015,50011,0
2015,50013,0
2015,50015,0
2015,50017,1
2015,50019,0
2015,50021,1
2015,50023,0
2015,50025,1
2015,50027,1
2015,51001,0
2015,51003,0
2015,51005,0
2015,51007,0
2015,51009,0
2015,51011,0
2015,51013,0
2015,51015,0
2015,51017,0
2015,51019,0
2015,51021,0
2015,51023,0
2015,51025,0
2015,51027,1
2015,51029,0
2015,51031,0
2015,51033,0
2015,51035,0
2015,51036,0
2015,51037,0
2015,51041,0
2015,51043,0
2015,51045,0
2015,51047,0
2015,51049,0
2015,51051,1
2015,51053,0
2015,51057,0
2015,51059,0
2015,51061,0
2015,51063,0
2015,51065,0
2015,51067,0
2015,51069,0
2015,51071,0
2015,51073,0
2015,51075,0
2015,51077,0
2015,51079,0
2015,51081,0
2015,51083,0
2015,51085,0
2015,51087,0
2015,51089,0
2015,51091,0
2015,51093,0
2015,51095,0
2015,51097,0
2015,51099,0
2015,51101,0
2015,51103,0
2015,51105,1
2015,51107,0
2015,51109,0
2015,51111,0
2015,51113,0
2015,51115,0
2015,51117,0
2015,51119,0
2015,51121,0
2015,51125,0
2015,51127,0
2015,51131,0
2015,51133,0
2015,51135,0
2015,51137,0
2015,51139,0
2015,51141,0
2015,51143,0
2015,51145,0
2015,51147,0
2015,51149,0
2015,51153,0
2015,51155,0
2015,51157,0
2015,51159,0
2015,51161,0
2015,51163,0
2015,51165,0
2015,51167,0
2015,51169,1
2015,51171,0
2015,51173,0
2015,51175,0
2015,51177,0
2015,51179,0
2015,51181,0
2015,51183,0
2015,51185,0
2015,51187,0
2015,51191,0
2015,51193,0
2015,51195,1
2015,51197,0
2015,51199,0
2015,51510,0
2015,51515,0
2015,51520,0
2015,51530,0
2015,51540,0
2015,51550,0
2015,51570,0
2015,51580,0
2015,51590,0
2015,51595,0
2015,51600,0
2015,51610,0
2015,51620,0
2015,51630,0
2015,51640,0
2015,51650,0
2015,51660,0
2015,51670,0
2015,51678,0
2015,51680,0
2015,51683,0
2015,51685,0
2015,51690,0
2015,51700,0
2015,51710,0
2015,51720,1
2015,51730,0
2015,51735,0
2015,51740,0
2015,51750,0
2015,51760,0
2015,51770,0
2015,51775,0
2015,51790,0
2015,51800,0
2015,51810,0
2015,51820,0
2015,51830,0
2015,51840,0
2015,53001,3
2015,53003,3
2015,53005,3
2015,53007,3
2015,53009,3
2015,53011,2
2015,53013,3
2015,53015,2
2015,53017,3
2015,53019,3
2015,53021,3
2015,53023,3
2015,53025,3
2015,53027,3
2015,53029,2
2015,53031,3
2015,53033,3
2015,53035,3
2015,53037,3
2015,53039,3
2015,53041,3
2015,53043,3
2015,53045,3
2015,53047,3
2015,53049,3
2015,53051,3
2015,53053,3
2015,53055,2
2015,53057,3
2015,53059,3
2015,53061,3
2015,53063,3
2015,53065,3
2015,53067,3
2015,53069,2
2015,53071,3
2015,53073,3
2015,53075,3
2015,53077,3
2015,54001,0
2015,54003,0
2015,54005,1
2015,54007,0
2015,54009,0
2015,54011,1
2015,54013,0
2015,54015,0
2015,54017,0
2015,54019,0
2015,54021,0
2015,54023,0
2015,54025,0
2015,54027,0
2015,54029,0
2015,54031,0
2015,54033,0
2015,54035,0
2015,54037,0
2015,54039,1
2015,54041,0
2015,54043,1
2015,54045,1
2015,54047,1
2015,54049,0
2015,54051,0
2015,54053,0
2015,54055,0
2015,54057,0
2015,54059,1
2015,54061,0
2015,54063,0
2015,54065,0
2015,54067,0
2015,54069,0
2015,54071,0
2015,54073,0
2015,54075,0
2015,54077,0
2015,54079,0
2015,54081,1
2015,54083,0
2015,54085,0
2015,54087,0
2015,54089,0
2015,54091,0
2015,54093,0
2015,54095,0
2015,54097,0
2015,54099,1
2015,54101,0
2015,54103,0
2015,54105,0
2015,54107,0
2015,54109,1
2015,55001,0
